date,summary,message_id,team_id_0,player_id_0_0,draft_round_0_0,draft_team_0_0,player_id_0_1,draft_round_0_1,draft_team_0_1,player_id_0_2,draft_round_0_2,draft_team_0_2,player_id_0_3,draft_round_0_3,draft_team_0_3,player_id_0_4,draft_round_0_4,draft_team_0_4,cash_0,team_id_1,player_id_1_0,draft_round_1_0,draft_team_1_0,player_id_1_1,draft_round_1_1,draft_team_1_1,player_id_1_2,draft_round_1_2,draft_team_1_2,player_id_1_3,draft_round_1_3,draft_team_1_3,player_id_1_4,draft_round_1_4,draft_team_1_4,cash_1
"2023-7-27","The <Dallas Purple Aces:team#7> trade 33-year-old starting pitcher <Mike Harless:player#1463> to the <Milwaukee Sundevils:team#18> for 24-year-old reliever <Joe Hubbard:player#8827>.",4557,7,1463,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,18,8827,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2023-7-27","The <Seattle Crusaders:team#23> trade 33-year-old reliever <Justin Flores:player#2012> and 22-year-old  minor league reliever <Bryan Giaimo:player#6699> to the <Charlotte Mercenaries:team#19> for 31-year-old catcher <Erik Cheek:player#148>.",4558,23,2012,0,'',6699,0,'',0,0,'',0,0,'',0,0,'',0,19,148,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2023-7-28","The <Las Vegas Privateers:team#1> trade 30-year-old first baseman <Bob Matlack:player#2327> to the <Milwaukee Sundevils:team#18> for 23-year-old  minor league center fielder <Raul Mendoza:player#9522> and 20-year-old  minor league first baseman <David Lop",4565,1,2327,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,18,9522,0,'',12513,0,'',0,0,'',0,0,'',0,0,'',0
"2023-7-28","The <Fresno Bees:team#6> trade 28-year-old reliever <Kyle Peterson:player#3409> and 20-year-old  minor league center fielder <Justin Krause:player#12157> to the <Mesa Sluggers:team#25> for 23-year-old  minor league left fielder <Scott Seeley:player#10132>",4566,6,3409,0,'',12157,0,'',0,0,'',0,0,'',0,0,'',0,25,10132,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2023-7-29","The <Houston Hawks:team#2> trade 28-year-old second baseman <Juan Zuniga:player#2952> to the <Las Vegas Privateers:team#1> for 24-year-old reliever <Fidel Lopez:player#10984>.",4573,2,2952,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,1,10984,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2023-7-31","The <Memphis Black Knights:team#4> trade 34-year-old reliever <Brian Cortes:player#535> and 19-year-old  minor league starting pitcher <Karl Carrington:player#16433> to the <Dallas Purple Aces:team#7> for 23-year-old  minor league third baseman <Francisco",4614,4,535,0,'',16433,0,'',0,0,'',0,0,'',0,0,'',0,7,289,0,'',4888,0,'',0,0,'',0,0,'',0,0,'',0
"2023-9-13","The <Oklahoma City Eagles:team#24> trade 32-year-old reliever <Matt Wagner:player#402> and 21-year-old  minor league starting pitcher <Matt Davis:player#9630> to the <New Orleans Mavericks:team#22> for 24-year-old  minor league right fielder <Dan Fox:play",5066,24,402,0,'',9630,0,'',0,0,'',0,0,'',0,0,'',0,22,7990,0,'',6666,0,'',0,0,'',0,0,'',0,0,'',0
"2023-11-25","The <Miami Badlanders:team#16> trade 26-year-old starting pitcher <Willis Tejeda:player#3568> to the <Milwaukee Sundevils:team#18> for 19-year-old  minor league catcher <Ted Heringer:player#11606>.",6624,16,3568,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,18,11606,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2023-12-5","The <Phoenix Cowboys:team#20> trade 26-year-old second baseman <Brian Jones:player#8992> to the <Long Beach Horsemen:team#3> for 27-year-old left fielder <Nate Grisham:player#4183>.",6647,20,8992,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,3,4183,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2023-12-6","The <Grand Rapids Prairie Thunder:team#30> trade 33-year-old starting pitcher <Joel Foster:player#1380> to the <Ft. Worth Dingos:team#27> for 26-year-old second baseman <David Moore:player#9068>.",6652,30,1380,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,27,9068,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2023-12-6","The <Las Vegas Privateers:team#1> trade 40-year-old right fielder <Clint Hochman:player#745> to the <Jacksonville Swarm:team#12> for 19-year-old  minor league reliever <Jordan Macedo:player#15054>, 22-year-old  minor league shortstop <Jack Sherer:player#6",6653,1,745,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,12,15054,0,'',6738,0,'',12529,0,'',0,0,'',0,0,'',0
"2023-12-10","The <Memphis Black Knights:team#4> trade 32-year-old center fielder <Chad Peterson:player#1147> and 21-year-old  minor league right fielder <Chris Denton:player#6116> to the <Mesa Sluggers:team#25> for 23-year-old reliever <Chad Ragona:player#10314>, 20-y",6658,4,1147,0,'',6116,0,'',0,0,'',0,0,'',0,0,'',0,25,10314,0,'',11743,0,'',9577,0,'',0,0,'',0,0,'',0
"2023-12-13","The <Seattle Crusaders:team#23> trade 27-year-old third baseman <Alex Moore:player#9482> to the <Columbus Americans:team#21> for 27-year-old shortstop <Jason McAuley:player#8838>.",6676,23,9482,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,21,8838,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2023-12-13","The <Fresno Bees:team#6> trade 27-year-old  minor league starting pitcher <Tom Hash:player#3408> and 23-year-old  minor league second baseman <Ben Nussbaumer:player#7236> to the <Newport News Donkeys:team#28> for 24-year-old  minor league closer <Mike Mat",6677,6,3408,0,'',7236,0,'',0,0,'',0,0,'',0,0,'',0,28,10153,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2023-12-14","The <Milwaukee Sundevils:team#18> trade 30-year-old first baseman <Bob Matlack:player#2327> and 24-year-old  minor league left fielder <Dustin Fisher:player#9265> to the <Columbus Americans:team#21> for 20-year-old  minor league starting pitcher <Chris Go",6679,18,2327,0,'',9265,0,'',0,0,'',0,0,'',0,0,'',0,21,13599,0,'',5720,0,'',0,0,'',0,0,'',0,0,'',0
"2023-12-15","The <Houston Hawks:team#2> trade 34-year-old first baseman <Lance Ned:player#380> and $2,630,000 in cash to the <Milwaukee Sundevils:team#18> for 26-year-old  minor league third baseman <Jared Eitel:player#8768> and 23-year-old  minor league third baseman",6680,2,380,0,'',0,0,'',0,0,'',0,0,'',0,0,'',2630000,18,8768,0,'',10142,0,'',0,0,'',0,0,'',0,0,'',0
"2024-1-4","The <Las Vegas Privateers:team#1> trade 28-year-old starting pitcher <Chris Stockman:player#541> and 23-year-old  minor league first baseman <John Livesay:player#8610> to the <Houston Hawks:team#2> for 23-year-old catcher <Greg Grant:player#6734>.",11,1,541,0,'',8610,0,'',0,0,'',0,0,'',0,0,'',0,2,6734,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2024-1-5","The <Phoenix Cowboys:team#20> trade 26-year-old third baseman <Chris Morgan:player#9387> to the <Columbus Americans:team#21> for 27-year-old starting pitcher <Jeremy Mason:player#4341>.",12,20,9387,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,21,4341,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2024-6-17","The <San Francisco Revolution:team#5> trade 33-year-old reliever <Dan McCaw:player#686> and 24-year-old  minor league reliever <Jim Roueche:player#7375> to the <Charlotte Mercenaries:team#19> for 27-year-old catcher <Ron DeMars:player#8770>.",1501,5,686,0,'',7375,0,'',0,0,'',0,0,'',0,0,'',0,19,8770,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-4","The <Memphis Black Knights:team#4> trade 34-year-old starting pitcher <Gerardo Orosco:player#2053> to the <Long Beach Horsemen:team#3> for 20-year-old  minor league reliever <Matt Sanders:player#11324>.",1661,4,2053,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,3,11324,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-5","The <El Paso Spinners:team#26> trade 31-year-old  minor league starting pitcher <Steve Lee:player#2369> and 21-year-old  minor league starting pitcher <Jared Elhard:player#8496> to the <Milwaukee Sundevils:team#18> for 21-year-old  minor league left field",1665,26,2369,0,'',8496,0,'',0,0,'',0,0,'',0,0,'',0,18,12485,0,'',9923,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-5","The <San Francisco Revolution:team#5> trade 29-year-old right fielder <Jesus Garcia:player#653> to the <Columbus Americans:team#21> for 24-year-old  minor league reliever <Justin James:player#10265> and 22-year-old  minor league shortstop <Edgar Milan:pla",1666,5,653,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,21,10265,0,'',11218,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-6","The <El Paso Spinners:team#26> trade 29-year-old third baseman <Bob Miller:player#917> to the <Grand Rapids Prairie Thunder:team#30> for 30-year-old starting pitcher <David Spencer:player#1878>.",1677,26,917,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,30,1878,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-6","The <Memphis Black Knights:team#4> trade 36-year-old second baseman <John Shea:player#19> and 22-year-old  minor league shortstop <Julio Martinez:player#11107> to the <San Jose Cannoneers:team#17> for 23-year-old  minor league reliever <Steve Brack:player",1678,4,19,0,'',11107,0,'',0,0,'',0,0,'',0,0,'',0,17,11848,0,'',12338,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-7","The <Columbus Americans:team#21> trade 34-year-old reliever <James George:player#687> and 21-year-old  minor league center fielder <Jose Luna:player#11092> to the <Ft. Worth Dingos:team#27> for 21-year-old  minor league left fielder <Paul Nilsson:player#9",1686,21,687,0,'',11092,0,'',0,0,'',0,0,'',0,0,'',0,27,9928,0,'',11368,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-7","The <Mesa Sluggers:team#25> trade 34-year-old second baseman <Alexis Lopez:player#1008> and 22-year-old  minor league first baseman <Matt Fox:player#7242> to the <San Jose Cannoneers:team#17> for 24-year-old  minor league reliever <Dustin Reid:player#6606",1687,25,1008,0,'',7242,0,'',0,0,'',0,0,'',0,0,'',0,17,6606,0,'',8057,0,'',15035,0,'',0,0,'',0,0,'',0
"2024-7-8","The <Newport News Donkeys:team#28> trade 31-year-old closer <Mike Larson:player#17985> to the <Charlotte Mercenaries:team#19> for 24-year-old  minor league reliever <Chris Thibaut:player#10224>, 20-year-old  minor league starting pitcher <Edwin Terrones:p",1720,28,17985,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,19,10224,0,'',11561,0,'',13718,0,'',0,0,'',0,0,'',0
"2024-7-9","The <Columbus Americans:team#21> trade 29-year-old starting pitcher <Barrett Lynch:player#815> and 21-year-old  minor league first baseman <Victor Barranco:player#6292> to the <San Jose Cannoneers:team#17> for 25-year-old  minor league catcher <Dante Mitc",1726,21,815,0,'',6292,0,'',0,0,'',0,0,'',0,0,'',0,17,7784,0,'',11400,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-10","The <Albuquerque Underdogs:team#11> trade 33-year-old reliever <Hector Martinez:player#944> and 24-year-old  minor league starting pitcher <Billy Faulkner:player#10835> to the <Fresno Bees:team#6> for 21-year-old  minor league starting pitcher <Brian Gerv",1735,11,944,0,'',10835,0,'',0,0,'',0,0,'',0,0,'',0,6,9752,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-10","The <Denver Bucs:team#9> trade 25-year-old right fielder <Connor Hodde:player#6995> to the <San Francisco Revolution:team#5> for 25-year-old starting pitcher <J.R. Burgess:player#4898> and 24-year-old  minor league first baseman <Bruce Melgar:player#7785>",1736,9,6995,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,5,4898,0,'',7785,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-10","The <Omaha Rangers:team#10> trade 25-year-old catcher <Brian Lovell:player#10986> and 21-year-old  minor league center fielder <Robbie Romich:player#14816> to the <Jacksonville Swarm:team#12> for 31-year-old reliever <Angel Mendia:player#1314> and 24-year",1737,10,10986,0,'',14816,0,'',0,0,'',0,0,'',0,0,'',0,12,1314,0,'',5932,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-11","The <Albuquerque Underdogs:team#11> trade 37-year-old second baseman <Ryan Brown:player#423> and 23-year-old  minor league starting pitcher <Brad Varnadoe:player#7724> to the <San Jose Cannoneers:team#17> for 22-year-old  minor league right fielder <Andy ",1743,11,423,0,'',7724,0,'',0,0,'',0,0,'',0,0,'',0,17,8491,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-11","The <El Paso Spinners:team#26> trade 28-year-old reliever <Sal Zamora:player#3541> to the <Cleveland White Knights:team#15> for 24-year-old  minor league third baseman <Mario Jimenez:player#11839> and 24-year-old third baseman <Jae-myung Shin:player#6092>",1744,26,3541,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,15,11839,0,'',6092,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-11","The <Las Vegas Privateers:team#1> trade 35-year-old reliever <Juan Aguiar:player#143> to the <Milwaukee Sundevils:team#18> for 22-year-old  minor league center fielder <Albin Pierpoali:player#11243> and 24-year-old left fielder <Gary Grella:player#7591>.",1745,1,143,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,18,11243,0,'',7591,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-12","The <Memphis Black Knights:team#4> trade 30-year-old reliever <Eisaku Kuroda:player#11137> and 24-year-old right fielder <Ric Battllori:player#10340> to the <Ft. Worth Dingos:team#27> for 23-year-old  minor league reliever <Damian Rodriguez:player#11146>.",1750,4,11137,0,'',10340,0,'',0,0,'',0,0,'',0,0,'',0,27,11146,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-12","The <Milwaukee Sundevils:team#18> trade 32-year-old reliever <John Sims:player#2685> and 21-year-old  minor league left fielder <Francisco Alvarado:player#10462> to the <Denver Bucs:team#9> for 23-year-old  minor league reliever <Andy Cornwell:player#6582",1751,18,2685,0,'',10462,0,'',0,0,'',0,0,'',0,0,'',0,9,6582,0,'',6039,0,'',12270,0,'',0,0,'',0,0,'',0
"2024-7-13","The <San Jose Cannoneers:team#17> trade 35-year-old reliever <Justin Shaver:player#1953> and 23-year-old closer <Antonio Carlos:player#1173> to the <San Diego Yaks:team#8> for 26-year-old right fielder <Luke Turpin:player#5341>.",1756,17,1953,0,'',1173,0,'',0,0,'',0,0,'',0,0,'',0,8,5341,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-13","The <El Paso Spinners:team#26> trade 30-year-old reliever <Jon Clemens:player#1616> to the <Seattle Crusaders:team#23> for 24-year-old  minor league reliever <Jim Lange:player#8098>.",1757,26,1616,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,23,8098,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-13","The <Albuquerque Underdogs:team#11> trade 31-year-old starting pitcher <Jesse Walker:player#226> to the <Phoenix Cowboys:team#20> for 21-year-old catcher <Roman Morales:player#12395> and 24-year-old  minor league starting pitcher <Franklin Sanchez:player#",1758,11,226,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,20,12395,0,'',10354,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-13","The <Memphis Black Knights:team#4> trade 32-year-old reliever <Brad Mitchel:player#552> and 22-year-old  minor league starting pitcher <Herb Grigsby:player#12068> to the <Jacksonville Swarm:team#12> for 20-year-old  minor league catcher <Mark Silas:player",1760,4,552,0,'',12068,0,'',0,0,'',0,0,'',0,0,'',0,12,11684,0,'',8019,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-14","The <Albuquerque Underdogs:team#11> trade 32-year-old reliever <Glenn Sanchez:player#898> to the <Charlotte Mercenaries:team#19> for 23-year-old  minor league third baseman <Mickey Taylor:player#5687>.",1765,11,898,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,19,5687,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-17","The <Ft. Worth Dingos:team#27> trade 25-year-old third baseman <Ken Bush:player#1007> to the <Grand Rapids Prairie Thunder:team#30> for 35-year-old reliever <Steve Ullom:player#1002>.",1807,27,1007,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,30,1002,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-17","The <Dallas Purple Aces:team#7> trade 31-year-old reliever <Johnny Kolesar:player#910> and 21-year-old  minor league starting pitcher <Mike McDuffie:player#9963> to the <Denver Bucs:team#9> for 21-year-old  minor league first baseman <Andy Travis:player#5",1808,7,910,0,'',9963,0,'',0,0,'',0,0,'',0,0,'',0,9,5835,0,'',13340,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-18","The <Columbus Americans:team#21> trade 36-year-old reliever <Mike Knouse:player#326> to the <Milwaukee Sundevils:team#18> for 24-year-old  minor league reliever <Heath Mather:player#10154> and 21-year-old  minor league catcher <Mike Levy:player#14812>.",1817,21,326,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,18,10154,0,'',14812,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-18","The <El Paso Spinners:team#26> trade 25-year-old second baseman <Ken Mason:player#9336> and 19-year-old  minor league starting pitcher <Pedro Salaedo:player#13735> to the <Cleveland White Knights:team#15> for 30-year-old  minor league reliever <Wally Stev",1818,26,9336,0,'',13735,0,'',0,0,'',0,0,'',0,0,'',0,15,2652,0,'',11817,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-19","The <Memphis Black Knights:team#4> trade 32-year-old starting pitcher <Jayden Walker:player#575> to the <Long Beach Horsemen:team#3> for 24-year-old  minor league catcher <Oscar Ramos:player#7233> and 24-year-old  minor league reliever <Nate Thornton:play",1827,4,575,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,3,7233,0,'',7248,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-19","The <Memphis Black Knights:team#4> trade 37-year-old reliever <Matt Thomas:player#998> and 24-year-old  minor league third baseman <Francisco Espinosa:player#289> to the <Cleveland White Knights:team#15> for 23-year-old  minor league center fielder <Ben R",1828,4,998,0,'',289,0,'',0,0,'',0,0,'',0,0,'',0,15,7090,0,'',10246,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-22","The <Columbus Americans:team#21> trade 28-year-old closer <Cody Frazer:player#1435> to the <San Jose Cannoneers:team#17> for 24-year-old  minor league left fielder <Tony Ruddock:player#8719>.",1879,21,1435,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,17,8719,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-22","The <Albuquerque Underdogs:team#11> trade 29-year-old reliever <Dave Ulloa:player#862> and 22-year-old reliever <Tyler Reese:player#7673> to the <New Orleans Mavericks:team#22> for 27-year-old shortstop <Zaire Agee:player#9011>.",1880,11,862,0,'',7673,0,'',0,0,'',0,0,'',0,0,'',0,22,9011,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-24","The <Ft. Worth Dingos:team#27> trade 25-year-old third baseman <Mark Heldt:player#9063> and 23-year-old  minor league third baseman <Scott Bauer:player#6063> to the <Fresno Bees:team#6> for 27-year-old starting pitcher <Jason Schumm:player#9517>.",1887,27,9063,0,'',6063,0,'',0,0,'',0,0,'',0,0,'',0,6,9517,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-24","The <Omaha Rangers:team#10> trade 25-year-old left fielder <Mike Christensen:player#5840> and 19-year-old  minor league starting pitcher <Danny Villalobos:player#14960> to the <Phoenix Cowboys:team#20> for 28-year-old reliever <Nick Schneider:player#1175>",1888,10,5840,0,'',14960,0,'',0,0,'',0,0,'',0,0,'',0,20,1175,0,'',10009,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-26","The <Newport News Donkeys:team#28> trade 28-year-old catcher <Sam Green:player#688> to the <Fresno Bees:team#6> for 24-year-old reliever <Paul Sanders:player#10244>.",1894,28,688,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,6,10244,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-26","The <Mesa Sluggers:team#25> trade 34-year-old reliever <Ben Herrmann:player#1388> to the <New Orleans Mavericks:team#22> for 22-year-old  minor league reliever <Travis Rolfes:player#12224> and 23-year-old  minor league shortstop <Mike Dawson:player#6163>.",1895,25,1388,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,22,12224,0,'',6163,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-26","The <El Paso Spinners:team#26> trade 34-year-old starting pitcher <Leo Cortez:player#1744> and 24-year-old second baseman <Luis Valdivia:player#10248> to the <Grand Rapids Prairie Thunder:team#30> for 22-year-old  minor league left fielder <Danny Johnson:",1896,26,1744,0,'',10248,0,'',0,0,'',0,0,'',0,0,'',0,30,7390,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-26","The <Mesa Sluggers:team#25> trade 30-year-old first baseman <Sal Echevarria:player#870> and 22-year-old  minor league first baseman <Raul Cervantes:player#7310> to the <Houston Hawks:team#2> for 21-year-old  minor league reliever <Tony Senteno:player#1113",1898,25,870,0,'',7310,0,'',0,0,'',0,0,'',0,0,'',0,2,11131,0,'',11109,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-27","The <Philadelphia Sabres:team#13> trade 30-year-old starting pitcher <Brett Gibbons:player#2314> to the <Grand Rapids Prairie Thunder:team#30> for 33-year-old third baseman <Young-jin Kim:player#4834> and 23-year-old  minor league second baseman <Andrew W",1909,13,2314,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,30,4834,0,'',7986,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-28","The <Tucson Ocelots:team#14> trade 25-year-old left fielder <Jonathan Fabricant:player#8414> to the <Long Beach Horsemen:team#3> for 32-year-old reliever <Ed Portman:player#1272> and 24-year-old  minor league closer <Brian Williams:player#10345>.",1915,14,8414,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,3,1272,0,'',10345,0,'',0,0,'',0,0,'',0,0,'',0
"2024-7-30","The <San Francisco Revolution:team#5> trade 30-year-old center fielder <Julio Martinez:player#652> to the <Albuquerque Underdogs:team#11> for 24-year-old  minor league reliever <Mel Garcia:player#8371>, 19-year-old  minor league center fielder <Jose Espin",1953,5,652,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,11,8371,0,'',14987,0,'',5886,0,'',0,0,'',0,0,'',0
