player_id,team_id,league_id,position,role,fielding_ratings_infield_range,fielding_ratings_infield_arm,fielding_ratings_turn_doubleplay,fielding_ratings_outfield_range,fielding_ratings_outfield_arm,fielding_ratings_catcher_arm,fielding_ratings_catcher_ability,fielding_ratings_infield_error,fielding_ratings_outfield_error,fielding_experience0,fielding_experience1,fielding_experience2,fielding_experience3,fielding_experience4,fielding_experience5,fielding_experience6,fielding_experience7,fielding_experience8,fielding_experience9,fielding_rating_pos1,fielding_rating_pos2,fielding_rating_pos3,fielding_rating_pos4,fielding_rating_pos5,fielding_rating_pos6,fielding_rating_pos7,fielding_rating_pos8,fielding_rating_pos9
3202,0,0,1,11,3,104,11,10,37,4,1,16,74,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3203,0,0,1,12,1,105,25,1,14,4,1,34,23,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3204,0,0,1,11,1,181,85,33,32,8,1,32,22,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3205,0,0,1,12,9,116,1,1,35,1,1,17,12,0,200,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
3206,0,0,1,13,1,85,18,31,49,1,1,63,95,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3207,0,0,1,11,1,110,1,7,38,6,1,33,16,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3208,0,0,1,13,47,116,16,12,2,2,1,7,47,0,200,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0
3209,0,0,2,0,1,32,13,6,35,85,97,39,96,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0
3210,0,0,2,0,11,9,22,1,10,42,99,52,18,0,0,200,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
3211,0,0,3,0,74,53,16,12,59,11,1,74,13,0,0,0,200,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0
3212,0,0,4,0,124,57,199,110,47,2,1,130,128,0,0,0,0,200,0,0,0,200,0,0,0,0,152,0,0,0,47,0
3213,0,0,5,0,78,142,21,75,129,24,1,85,85,0,0,0,166,0,200,0,72,0,0,0,0,112,0,75,0,31,0,0
3214,0,0,5,0,103,116,112,51,101,1,1,98,71,0,0,0,0,0,4,186,0,0,0,0,0,0,0,2,54,0,0,0
3215,322,108,1,13,1,80,8,8,22,6,1,33,34,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3216,0,0,3,0,81,77,101,1,37,6,1,76,88,0,0,0,93,197,0,0,0,0,0,0,0,67,62,0,0,0,0,0
3217,0,0,4,0,130,67,98,15,13,6,1,95,87,0,0,0,0,150,0,193,0,0,0,0,0,0,82,0,74,0,0,0
3218,0,0,7,0,14,100,28,31,159,3,1,38,118,0,0,0,0,0,19,0,188,0,196,0,0,0,0,0,0,43,0,0
3219,0,0,8,0,1,55,6,119,100,2,1,16,102,0,0,0,0,0,0,0,0,200,157,0,0,0,0,0,0,0,63,85
3220,0,0,7,0,10,37,6,55,83,3,1,28,124,0,0,0,158,0,0,0,130,0,130,0,0,22,0,0,0,37,0,25
3221,0,0,7,0,1,64,6,64,124,11,1,14,206,0,0,0,0,0,0,0,200,0,142,0,0,0,0,0,0,90,0,56
3222,0,0,7,0,18,35,15,91,109,7,1,19,147,0,0,0,0,0,0,0,189,0,173,0,0,0,0,0,0,103,0,78
3223,0,0,1,11,1,61,13,12,10,10,1,50,10,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3224,0,0,1,11,20,84,15,10,56,2,3,22,12,0,200,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
3225,0,0,1,11,13,89,1,42,26,2,1,30,21,0,200,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0
3226,18,100,9,0,1,63,7,59,170,1,1,14,139,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,84
3227,0,0,1,11,1,194,15,5,43,3,1,62,26,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3228,0,0,1,12,34,91,1,1,12,4,1,78,16,0,200,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0
3229,0,0,1,12,23,133,55,19,35,6,1,20,38,0,200,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0
3230,0,0,1,12,37,145,24,17,10,11,2,49,26,0,200,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0
3231,0,0,1,12,34,135,6,28,19,8,1,24,13,0,200,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
3232,0,0,1,12,22,113,14,37,43,7,1,49,34,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
3233,0,0,1,12,9,122,12,1,31,7,1,17,25,0,200,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
3234,0,0,1,12,1,80,26,18,32,4,1,19,15,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3235,0,0,2,0,4,26,15,1,15,47,62,56,35,0,0,100,45,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0
3236,0,0,2,0,12,101,35,1,93,113,66,40,47,0,0,155,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
3237,0,0,3,0,76,35,24,50,10,2,2,50,36,0,0,0,200,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0
3238,0,0,4,0,72,88,109,81,91,6,1,99,110,0,0,0,71,160,116,120,118,92,164,0,0,45,53,30,0,51,0,54
3239,0,0,5,0,52,154,86,19,125,9,1,166,106,0,0,0,0,0,200,0,0,0,0,0,0,0,0,103,0,0,0,0
3240,0,0,5,0,133,129,106,84,142,8,1,172,108,0,0,0,0,0,158,191,0,0,38,0,0,0,0,104,105,0,0,17
3241,0,0,4,0,76,102,144,38,55,8,1,101,50,0,0,0,196,200,197,0,0,0,0,0,0,129,84,67,0,0,0,0
3242,0,0,4,0,98,81,106,119,64,9,1,141,144,0,0,0,0,200,0,17,0,20,195,0,0,0,101,0,5,0,7,96
3243,0,0,4,0,120,127,161,26,121,6,1,76,80,0,0,0,0,200,163,162,0,0,133,0,0,0,121,83,70,0,0,0
3244,0,0,3,0,19,38,35,11,85,1,1,47,73,0,0,0,200,0,0,0,8,0,0,0,0,47,0,0,0,0,0,0
3245,0,0,7,0,7,28,19,134,113,4,1,13,119,0,0,0,0,0,0,0,200,176,179,0,0,0,0,0,0,156,81,118
3246,0,0,7,0,15,113,6,95,118,1,1,38,96,0,0,0,0,0,0,0,90,31,123,0,0,0,0,0,0,48,3,56
3247,0,0,7,0,20,108,28,59,123,1,1,43,115,0,0,0,193,0,46,0,153,0,151,0,0,48,0,0,0,53,0,45
3248,0,0,3,0,17,165,39,30,172,1,1,44,110,0,0,0,116,0,95,0,82,0,60,0,0,32,0,0,0,19,0,0
3249,0,0,1,11,26,121,4,72,18,3,1,34,23,0,200,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0
3250,0,0,1,12,14,134,1,19,76,1,3,59,31,0,200,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0
3251,0,0,1,12,1,141,13,31,17,6,1,72,27,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3252,0,0,1,11,10,106,53,14,55,6,1,73,34,0,200,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
3253,0,0,1,12,26,82,13,7,21,3,1,20,22,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
3254,0,0,1,11,24,126,48,26,14,8,1,51,12,0,200,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0
3255,0,0,1,12,12,148,19,16,31,9,1,33,12,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0
3256,0,0,1,12,25,107,16,36,28,10,1,60,42,0,200,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0
3257,0,0,1,12,39,81,20,18,41,2,1,38,25,0,200,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0
3258,0,0,1,12,21,45,21,1,44,7,1,97,25,0,200,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0
3259,0,0,1,12,1,109,14,1,41,2,1,29,46,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3260,0,0,1,12,32,113,14,14,43,9,1,45,14,0,200,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0
3261,0,0,2,0,55,71,84,31,62,81,105,92,94,0,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
3262,0,0,2,0,2,44,15,21,50,77,106,18,15,0,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0
3263,0,0,3,0,41,64,48,76,37,7,1,65,18,0,0,0,200,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0
3264,0,0,4,0,96,52,153,80,19,1,3,140,97,0,0,0,0,200,0,0,0,0,0,0,0,0,114,0,0,0,0,0
3265,0,0,5,0,45,180,74,15,160,30,1,57,65,0,0,0,123,0,200,0,0,0,0,0,0,52,0,83,0,0,0,0
3266,0,0,5,0,91,128,149,68,109,1,1,172,89,0,0,0,0,0,145,195,0,0,0,0,0,0,0,83,79,0,0,0
3267,0,0,5,0,101,180,41,52,162,8,1,109,157,0,0,0,0,0,200,0,0,0,0,0,0,0,0,123,0,0,0,0
3268,0,0,5,0,87,131,93,66,112,7,1,115,89,0,0,0,0,167,87,145,0,57,0,0,0,0,68,39,31,0,0,0
3269,0,0,4,0,105,60,149,1,19,10,1,134,96,0,0,0,14,159,0,191,0,0,0,0,0,9,95,0,75,0,0,0
3270,0,0,7,0,1,99,3,54,140,3,1,14,131,0,0,0,138,0,0,0,126,0,188,0,0,10,0,0,0,44,0,60
3271,0,0,7,0,104,61,6,112,125,6,1,84,122,0,0,0,0,0,0,0,170,142,195,0,0,0,0,0,0,113,39,112
3272,0,0,9,0,62,69,6,75,126,1,7,53,101,0,0,0,0,0,0,0,128,0,200,0,0,0,0,0,0,55,0,75
3273,0,0,9,0,1,126,17,73,152,3,1,27,104,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,28
3274,0,0,8,0,85,18,64,150,61,9,1,65,159,0,0,0,146,111,0,0,193,200,138,0,0,103,25,0,0,163,121,90
3275,0,0,1,11,1,70,6,7,31,3,1,29,33,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3276,0,0,1,12,11,145,1,1,51,2,1,41,29,0,200,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0
3277,0,0,1,12,17,92,6,4,37,4,1,27,12,0,200,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
3278,0,0,4,0,66,127,134,63,135,4,4,132,121,0,114,0,0,0,0,21,0,0,0,125,0,0,0,0,0,0,0,0
3279,0,0,3,0,31,97,48,54,28,4,2,43,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,0,0,1,11,11,104,16,23,30,4,1,42,14,0,200,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0
3281,0,0,1,12,7,106,15,48,36,1,1,51,17,0,200,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
3282,0,0,1,11,1,130,6,10,29,2,1,82,21,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3283,0,0,1,12,1,50,14,13,57,6,1,50,13,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3284,0,0,1,12,41,119,6,60,34,9,4,66,16,0,200,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0
3285,0,0,1,12,1,105,1,33,26,4,1,31,15,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3286,0,0,1,12,36,74,54,45,58,3,1,40,66,0,200,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0
3287,0,0,2,0,1,53,18,1,35,88,83,56,65,0,0,200,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0
3288,0,0,2,0,97,70,10,54,52,89,135,56,69,0,0,200,121,0,0,0,0,0,0,0,113,79,0,0,0,0,0,0
3289,0,0,3,0,1,24,25,1,1,9,1,44,18,0,0,0,199,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
3290,0,0,4,0,88,109,136,33,76,8,1,116,105,0,0,0,0,200,146,132,0,0,0,0,0,0,97,60,37,0,0,0
3291,0,0,5,0,24,187,35,1,164,3,1,86,66,0,0,0,0,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0
3292,0,0,4,0,134,127,133,119,114,1,2,134,128,0,0,0,0,180,191,184,92,134,0,0,0,0,128,118,100,64,45,0
3293,0,0,4,0,101,144,146,56,135,6,1,145,110,0,0,0,0,5,48,196,0,0,0,0,0,0,3,29,82,0,0,0
3294,0,0,4,0,122,140,164,78,124,10,1,149,103,0,0,0,0,163,0,199,0,0,0,0,0,0,122,0,111,0,0,0
3295,0,0,4,0,93,91,79,46,52,10,1,101,80,0,0,0,0,186,0,0,0,0,0,0,0,0,69,0,0,0,0,0
3296,0,0,7,0,1,61,14,70,139,3,1,14,119,0,0,0,0,0,0,0,200,0,49,0,0,0,0,0,0,87,0,19
3297,0,0,7,0,84,75,102,104,132,11,1,93,105,0,0,0,99,0,72,134,194,187,180,0,0,53,0,4,21,119,37,97
3298,0,0,9,0,5,132,6,38,180,1,1,27,88,0,0,0,0,0,0,0,5,3,176,0,0,0,0,0,0,1,0,34
3299,0,0,8,0,129,119,122,153,162,10,1,111,108,0,0,0,159,0,0,182,184,200,163,0,0,132,0,0,84,173,126,139
3300,0,0,9,0,100,147,89,129,185,8,1,82,165,0,0,0,122,126,135,149,167,180,195,0,0,104,51,66,34,145,85,162
3301,0,0,1,12,5,92,5,1,36,1,1,4,12,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3302,0,0,1,11,28,90,6,19,53,9,1,46,16,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
3303,0,0,1,12,1,88,14,36,28,9,1,33,57,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3304,0,0,1,11,7,61,7,1,4,7,1,41,17,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3305,0,0,1,11,3,125,6,21,42,8,1,27,10,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3306,0,0,1,11,23,113,50,1,21,2,1,38,14,0,200,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
3307,0,0,1,12,8,114,13,83,48,3,1,13,51,0,200,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
3308,0,0,1,12,32,118,6,46,34,10,1,52,13,0,200,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0
3309,0,0,1,12,13,116,13,1,44,6,1,24,31,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
3310,0,0,1,12,4,72,15,1,47,7,1,45,33,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3311,0,0,1,12,32,46,8,1,16,10,1,39,18,0,200,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0
3312,0,0,1,13,39,86,6,64,26,9,1,43,21,0,200,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0
3313,0,0,2,0,40,42,16,13,48,86,67,41,67,0,0,200,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0
3314,0,0,2,0,36,46,17,29,37,72,56,49,61,0,0,200,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
3315,0,0,3,0,31,47,24,21,37,7,1,49,76,0,0,0,125,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0
3316,0,0,4,0,119,94,83,84,77,3,1,113,110,0,0,0,194,168,169,143,0,0,0,0,0,183,86,68,49,0,0,0
3317,0,0,5,0,117,158,69,109,138,14,16,127,115,0,0,0,0,164,200,94,0,139,18,0,0,0,86,125,33,0,35,10
3318,0,0,4,0,131,187,117,41,177,11,1,118,78,0,0,0,0,200,183,199,0,0,0,0,0,0,133,143,100,0,0,0
3319,0,0,5,0,121,186,85,117,168,28,18,98,95,0,0,0,164,97,200,148,0,0,0,0,0,125,51,140,55,0,0,0
3320,0,0,4,0,123,83,188,88,47,4,1,74,104,0,0,0,0,200,146,170,0,42,0,0,0,0,130,56,79,0,0,0
3321,0,0,4,0,40,83,197,1,34,4,1,181,110,0,0,0,0,195,0,0,0,0,0,0,0,0,95,0,0,0,0,0
3322,0,0,9,0,43,152,41,47,198,10,1,65,118,0,0,0,139,0,0,0,180,0,133,0,0,65,0,0,0,66,0,54
3323,0,0,9,0,20,138,6,116,174,9,1,44,188,0,0,0,0,0,0,0,184,200,200,0,0,0,0,0,0,147,75,151
3324,0,0,9,0,44,122,6,100,196,1,1,63,122,0,0,0,0,0,0,0,120,165,193,0,0,0,0,0,0,82,32,130
3325,0,0,7,0,3,22,6,116,102,7,1,19,89,0,0,0,15,0,0,0,200,144,142,0,0,1,0,0,0,127,40,74
3326,0,0,9,0,30,105,23,71,140,6,1,44,95,0,0,0,0,0,41,0,147,0,200,0,0,0,0,0,0,62,0,76
3327,0,0,1,11,23,115,18,16,27,11,1,1,20,0,200,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
3328,0,0,1,12,20,94,14,1,36,9,1,12,42,0,200,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0
3329,0,0,1,11,1,123,58,1,2,3,1,64,11,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3330,0,0,1,12,6,130,30,1,6,1,1,43,7,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3331,0,0,1,13,14,90,60,1,25,7,1,71,25,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
3332,0,0,1,12,7,43,4,12,10,8,1,18,12,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3333,0,0,1,11,15,120,39,24,10,2,1,32,24,0,200,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0
3334,0,0,1,11,13,108,16,12,39,7,1,51,18,0,200,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0
3335,0,0,1,12,25,109,13,53,20,10,1,30,15,0,200,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0
3336,0,0,1,12,36,70,66,61,42,10,1,39,12,0,200,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0
3337,0,0,1,12,1,95,36,1,39,1,1,61,97,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3338,0,0,1,12,1,146,14,9,61,6,1,19,20,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3339,0,0,2,0,41,78,11,7,70,121,123,29,38,0,0,200,27,0,0,0,0,0,0,0,128,7,0,0,0,0,0,0
3340,0,0,2,0,44,16,24,37,12,64,128,38,40,0,0,200,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0
3341,0,0,3,0,44,27,11,2,17,9,1,82,28,0,0,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
3342,0,0,4,0,78,33,120,25,10,3,1,158,125,0,0,0,0,200,0,0,0,0,0,0,0,0,92,0,0,0,0,0
3343,0,0,4,0,122,123,60,81,127,19,20,92,92,0,0,0,0,124,157,190,0,0,0,0,0,0,57,72,57,0,0,0
3344,0,0,5,0,129,209,87,121,193,3,1,114,74,0,0,0,81,2,175,175,0,18,0,0,0,58,1,144,78,0,6,0
3345,0,0,5,0,90,183,131,67,175,1,1,72,75,0,0,0,0,182,200,171,0,0,0,0,0,0,79,120,42,0,0,0
3346,0,0,5,0,81,134,95,9,141,28,3,91,113,0,0,0,137,170,199,124,127,0,0,0,0,98,59,83,19,0,0,0
3347,0,0,4,0,77,107,80,1,79,7,1,132,82,0,0,0,197,138,196,130,0,0,36,0,0,139,50,71,0,0,0,0
3348,0,0,7,0,14,24,6,46,74,2,1,20,127,0,0,0,0,0,0,0,166,0,124,0,0,0,0,0,0,37,0,16
3349,0,0,8,0,19,45,35,152,136,4,1,19,123,0,0,0,0,0,0,0,42,200,198,0,0,0,0,0,0,38,125,159
3350,0,0,7,0,24,79,6,107,149,10,1,23,150,0,0,0,0,0,0,0,200,121,189,0,0,0,0,0,0,137,31,118
3351,0,0,9,0,1,114,3,68,161,2,1,18,127,0,0,0,0,0,0,0,0,32,200,0,0,0,0,0,0,0,0,87
3352,0,0,7,0,29,37,40,61,82,3,1,52,138,0,0,0,166,0,0,0,163,0,108,0,0,60,0,0,0,54,0,25
3353,0,0,1,12,9,101,6,2,59,9,1,19,124,0,200,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
3354,0,0,1,11,11,15,34,1,15,47,127,74,19,0,200,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0
3355,0,0,1,11,28,106,6,84,43,11,1,48,58,0,200,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0
3356,0,0,1,11,11,157,19,79,54,4,1,58,46,0,200,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
3357,0,0,1,12,28,99,38,41,23,9,1,40,29,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
3358,0,0,1,12,16,55,15,70,64,3,1,62,29,0,200,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0
3359,0,0,1,12,15,159,16,29,9,4,1,54,38,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
3360,0,0,1,13,51,118,6,11,60,8,1,15,36,0,200,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0
3361,0,0,1,12,3,140,13,1,21,2,1,12,15,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3362,0,0,1,11,14,165,91,24,17,8,1,46,43,0,200,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0
3363,0,0,1,11,1,74,20,55,50,2,1,4,40,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3364,0,0,1,12,15,117,116,12,87,4,1,98,81,0,141,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
3365,0,0,2,0,1,31,18,1,22,85,124,39,43,0,0,158,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0
3366,0,0,2,0,33,42,72,31,49,51,67,34,2,0,0,200,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
3367,0,0,3,0,32,45,14,22,59,10,1,56,64,0,0,0,200,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0
3368,0,0,4,0,36,112,154,1,69,7,1,125,105,0,0,0,0,196,143,0,0,0,0,0,0,0,27,30,0,0,0,0
3369,0,0,8,0,109,153,99,167,143,2,4,136,143,0,0,0,120,142,188,98,0,200,0,0,0,106,79,117,37,0,154,0
3370,0,0,6,0,168,145,126,117,134,9,6,145,143,0,0,0,0,150,176,194,0,164,0,0,0,0,131,137,141,0,55,0
3371,0,0,6,0,164,146,129,50,113,3,4,180,189,0,0,0,0,181,184,196,0,0,0,0,0,0,166,151,150,0,0,0
3372,0,0,5,0,126,184,95,102,198,4,4,109,84,0,0,0,0,156,135,187,0,132,182,0,0,0,92,98,80,0,25,120
3373,0,0,4,0,106,75,126,77,39,2,1,92,97,0,0,0,0,146,94,4,0,0,0,0,0,0,72,12,1,0,0,0
3374,0,0,7,0,8,110,1,91,153,8,1,11,121,0,0,0,0,0,0,0,189,0,50,0,0,0,0,0,0,109,0,26
3375,0,0,4,0,132,81,119,122,109,2,1,108,201,0,0,0,0,8,0,169,196,154,94,0,0,0,5,0,77,151,63,61
3376,0,0,7,0,1,27,14,75,89,4,1,16,65,0,0,0,0,0,0,0,200,111,200,0,0,0,0,0,0,72,0,52
3377,0,0,7,0,3,107,6,53,137,7,1,31,124,0,0,0,0,0,0,0,73,0,20,0,0,0,0,0,0,24,0,6
3378,0,0,9,0,74,118,56,128,180,1,1,49,118,0,0,0,0,9,0,0,27,124,200,0,0,0,0,0,0,22,53,155
3379,0,0,1,11,32,34,24,60,40,6,1,59,42,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
3380,0,0,1,12,45,135,13,10,19,4,1,26,29,0,200,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0
3381,0,0,1,11,36,82,23,6,11,1,2,74,22,0,200,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0
3382,0,0,1,12,30,99,6,46,13,4,5,37,60,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
3383,0,0,1,12,25,114,15,2,25,3,1,81,35,0,200,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0
3384,0,0,1,12,14,104,12,52,26,4,1,44,9,0,200,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0
3385,0,0,1,13,15,115,19,6,17,2,1,34,133,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
3386,0,0,1,12,21,125,37,68,33,9,7,59,109,0,200,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0
3387,0,0,1,11,21,105,13,1,17,1,1,11,10,0,200,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
3388,0,0,1,12,3,111,6,26,16,4,1,11,15,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3389,0,0,1,12,1,121,22,1,30,2,1,14,28,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3390,0,0,1,12,13,103,20,48,20,11,3,63,24,0,200,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0
3391,0,0,2,0,53,75,12,1,84,114,100,70,13,0,0,200,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0
3392,0,0,2,0,39,19,11,7,14,124,100,45,32,0,0,133,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0
3393,0,0,3,0,57,61,22,4,35,9,1,66,22,0,0,0,200,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0
3394,0,0,4,0,91,125,139,44,84,7,1,132,82,0,0,0,0,159,77,89,0,0,0,0,0,0,85,38,29,0,0,0
3395,0,0,5,0,70,150,79,81,162,29,1,98,154,0,0,0,66,81,140,72,169,124,0,0,0,44,23,62,0,93,0,0
3396,0,0,4,0,156,131,122,112,116,6,1,97,75,0,0,0,0,158,48,166,0,0,0,0,0,0,115,30,97,0,0,0
3397,0,0,5,0,123,150,16,26,150,3,1,70,122,0,0,0,138,0,187,0,0,0,128,0,0,99,0,88,0,0,0,0
3398,0,0,7,0,70,54,119,121,32,10,1,107,115,0,0,0,0,140,0,157,188,0,0,0,0,0,48,0,0,114,0,0
3399,0,0,4,0,133,99,122,100,84,8,1,142,157,0,0,0,0,185,144,191,151,128,0,0,0,0,128,75,99,87,23,0
3400,163,105,1,11,1,149,13,1,47,9,1,23,3,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3401,0,0,8,0,67,43,88,105,119,7,1,82,120,0,0,0,199,0,0,0,0,200,0,0,0,112,0,0,0,0,42,0
3402,0,0,9,0,23,89,17,101,141,9,2,30,116,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,47
3403,0,0,7,0,9,32,6,82,96,1,1,14,131,0,0,0,0,0,0,0,183,0,188,0,0,0,0,0,0,85,0,69
3404,0,0,3,0,103,30,10,66,64,7,1,93,121,0,0,0,200,0,0,0,138,23,144,0,0,145,0,0,0,45,0,29
3405,0,0,1,12,29,85,1,1,25,8,1,17,30,0,200,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
